2,337292
3,214692
4,211456
5,507324
6,225924
7,371700
8,150136
9,153696
10,266188
11,424792
12,69140
13,63972
14,72080
15,72952
16,363416
17,210880
18,71992
19,76320
20,141008
21,73532
22,402976
23,136792
24,144776
25,75436
26,70424
27,303348
28,149320
29,228408
30,69152
31,149596
32,353668
33,368632
34,147116
35,154432
36,218780
37,72944
38,147880
39,73260
40,153404
41,282272
42,140476
43,393932
44,322476
45,153272
46,207804
47,473860
48,71480
49,73448
50,71096
51,453276
52,224868
53,152004
54,136300
55,74896
56,203088
57,71412
58,213316
59,147664
60,143136
61,56224
62,293332
63,219992
64,299684
65,147056
66,141620
67,67584
68,225236
69,311708
70,72820
71,145784
72,74064
73,217764
74,86504
75,287516
76,77592
77,147028
78,79068
79,73264
80,152016
81,146232
82,215944
83,490424
84,281620
85,220096
86,441732
87,297756
88,261272
89,215940
90,73864
91,132828
92,139580
93,62460
94,70360
95,152212
96,293284
97,72800
98,149804
99,70064
100,219652
101,74444
102,72176
103,69544
104,74112
105,152092
106,150660
107,129172
108,223940
109,153740
110,151232
111,133776
112,152064
113,71556
114,442104
115,138752
116,136988
117,69624
118,133200
119,325004
120,146692
121,73900
122,75116
123,141932
124,290992
125,213612
126,146472
127,149692
128,72732
129,296556
130,57836
131,143868
132,139964
133,289448
134,74156
135,73304
136,709056
137,491180
138,146708
139,229808
140,373076
141,335456
142,216276
143,71520
144,377580
145,711008
146,144168
147,223608
148,140856
149,222652
150,208604
151,350192
152,111132
153,59028
154,152668
155,137740
156,73036
157,146588
158,118108
159,49504
160,136156
161,60600
162,74480
163,153948
164,73144
165,664840
166,153828
167,146684
168,69532
169,148248
170,152648
171,152060
172,141932
173,301564
174,140988
175,57028
176,71812
177,327016
178,139456
179,70632
180,508964
181,294904
182,148992
183,71444
184,73568
185,150320
186,154088
187,142600
188,63408
189,206816
190,74052
191,155256
192,152928
193,148980
194,147536
195,134168
196,189176
197,277828
198,217160
199,151608
200,222300
201,149588
202,220872
203,406452
204,137608
205,149568
206,139212
207,131308
208,280760
209,140068
210,71284
211,71552
212,149044
213,136704
214,56172
215,504364
