92,166180
93,86128
94,170124
95,160812
96,164332
97,172128
98,171264
99,85412
100,167456
101,169984
102,85328
103,87740
104,171868
105,81564
106,170388
107,165256
108,83528
109,174484
110,87116
111,165628
112,318124
113,87944
114,82072
115,86544
116,164452
117,87788
118,90888
119,86448
120,166444
121,163540
122,85692
123,79860
124,84072
125,86520
126,84500
127,87964
128,170684
129,170192
130,82400
131,83932
132,484984
133,79048
134,415396
135,86992
136,83616
137,83784
138,260460
139,86624
140,83092
141,85940
142,81976
143,162828
144,83988
145,82492
146,78956
147,164936
148,77144
149,414064
150,160508
151,83364
152,82668
153,81876
154,165352
155,82068
156,84796
157,85232
158,172640
159,246764
160,80884
161,163856
162,81548
163,168320
164,251976
165,416940
166,83180
167,165400
168,164028
169,89016
170,83176
171,86092
172,168984
173,84760
174,164928
175,168616
176,173492
177,92056
178,85712
179,84332
180,160924
181,80156
182,168384
183,670680
184,173120
185,339724
186,90216
187,85332
188,86424
189,89176
190,84644
191,89192
192,85492
193,82768
194,165232
195,84476
196,250888
197,84192
198,83956
199,82876
200,83396
201,169420
202,170148
203,257716
204,253316
205,84580
206,80672
207,86140
208,89144
209,167248
210,175544
211,171128
212,87452
213,83772
214,174844
215,254348
216,86932
217,81700
218,83356
219,170928
220,87836
221,86328
222,90384
223,87668
224,86572
225,418764
226,81836
227,83696
228,86476
229,82396
230,336752
231,171744
232,86204
233,88304
234,265196
235,84588
236,169272
237,172932
238,169640
239,259244
240,85304
241,249292
242,416220
243,169148
244,170976
245,169368
246,87844
247,169548
248,89264
249,88104
250,85004
251,86676
252,87352
253,82064
254,243404
255,339072
256,86268
257,90184
258,164980
259,172696
260,87804
261,83948
262,170032
263,87372
264,86456
265,93216
266,172192
267,88304
268,85508
269,88144
270,86524
271,89828
272,169096
273,84944
274,169640
275,340756
276,90376
277,344192
278,165392
279,84716
280,88576
281,84792
282,175192
283,87900
284,167468
285,89080
286,89488
287,89104
288,90844
289,88032
290,92076
291,167856
292,84044
293,172388
294,87652
295,173452
296,88752
297,85828
298,90212
299,173680
300,85956
301,346568
302,173736
303,85136
304,164132
305,165088
306,84888
307,172852
308,266924
309,84568
310,166460
311,85568
312,176344
313,168732
314,85224
315,87448
316,258692
317,90456
318,177408
319,89876
320,83544
321,254312
322,83364
323,85524
324,88076
325,87784
326,91748
327,255348
328,88308
329,169496
330,175844
331,84744
332,90856
333,91980
334,86932
335,91884
336,88700
337,87664
338,88508
339,83992
340,85240
341,88252
342,89372
343,89320
344,163704
345,261720
346,87772
347,87044
348,83320
349,85040
350,84212
351,167068
352,254596
353,82836
354,86436
355,88444
356,262188
357,87108
358,84852
359,182484
360,90604
361,86204
362,165724
363,87404
364,85516
365,433856
366,93036
367,179408
368,248460
369,84648
370,248084
371,173348
372,86232
373,172340
374,168112
375,92112
376,86616
377,257300
378,88816
379,174232
380,86712
381,177676
382,89840
383,168296
384,272732
385,86632
386,88444
387,91580
388,91680
389,89100
390,89424
391,91652
392,85244
393,172340
394,93928
395,421096
396,90060
397,266800
398,85236
399,91540
400,170984
401,89284
402,171684
403,87740
404,89948
405,86076
406,174532
407,182056
408,85960
409,89832
410,90356
411,181700
412,85796
413,93068
414,180320
415,91692
416,173332
417,175076
418,180512
419,337680
420,87872
421,85932
422,87388
423,174576
424,178392
425,90576
426,89592
427,178196
428,89248
429,85240
430,177380
431,348152
432,263280
433,93008
434,90052
435,93196
436,87448
437,90704
438,93756
439,87852
440,87924
441,90384
442,172720
443,170836
444,87328
445,175556
446,86768
447,173028
448,87000
449,95444
450,253780
451,171588
452,86996
453,179964
454,88204
455,89664
456,86440
457,87724
458,272488
459,83496
460,168580
461,91236
462,86052
463,88612
464,91256
465,88152
466,86820
467,92316
468,88400
469,89168
470,175924
471,172136
472,84192
473,85880
474,93516
475,91044
476,88536
477,89876
478,89464
479,90628
480,89980
481,92260
482,274100
483,253084
484,173928
485,84464
486,263012
487,176316
488,92488
489,177692
490,259208
491,86876
492,177584
493,87260
494,92412
495,87204
496,87572
497,90336
498,83156
499,88516
500,91796
501,87984
502,94472
503,91240
504,91740
505,93236
506,87652
507,88052
508,185920
509,170152
510,181996
511,87684
512,87380
513,85328
514,91532
515,173972
516,86864
517,90168
518,269456
519,87904
520,90268
521,87052
522,176556
523,267728
524,170944
525,86956
526,177000
527,86244
528,180836
529,91352
530,171612
531,83724
532,90236
533,90528
534,85544
535,269624
536,84040
537,175264
538,92148
539,87280
540,83164
541,85980
542,94400
543,178108
544,89476
545,92820
546,87748
547,172024
548,258960
549,516520
550,88504
551,83476
552,165268
553,174072
554,605712
555,172880
556,91444
557,86044
558,90428
559,89944
560,86324
561,89068
562,91760
563,83020
564,272984
565,181896
566,86516
567,89656
568,86224
569,91108
570,89732
571,89164
572,83808
573,84568
574,441896
575,171124
576,348528
577,169440
578,90424
579,89888
580,84500
581,86628
582,88044
583,91508
584,82800
585,81184
586,184340
587,86936
588,526600
589,86040
590,90588
591,94020
592,175628
593,265176
594,88036
595,87688
596,90376
597,90784
598,89684
599,91452
600,353812
601,87172
602,85304
603,93692
604,168932
605,182244
606,174560
607,88316
608,88976
609,84600
610,89292
611,173812
612,90020
613,91424
614,92624
615,89296
616,89792
617,81856
618,171348
619,86428
620,173980
621,88888
622,89596
623,179644
624,88160
625,87960
626,93924
627,179964
628,90220
629,86308
630,87716
631,85856
632,87924
633,272128
634,92420
635,93528
636,95020
637,263864
638,90312
639,176936
640,173692
641,91724
642,86072
643,91576
644,92272
645,90292
646,93560
647,177036
648,170776
649,85752
650,89712
651,85688
652,89432
653,91804
654,89788
655,90872
656,92300
657,93868
658,89056
659,91704
660,88592
661,91540
662,90032
663,93504
664,88040
665,95416
