6,134232
7,124872
8,125784
9,135260
10,136288
11,136260
12,134720
13,137152
14,134548
15,134100
16,128028
17,132076
18,132432
19,134904
20,129360
21,135592
22,135708
23,130564
24,133140
25,129968
26,129256
27,137572
28,137044
29,134440
30,132536
31,131280
32,135764
33,137684
34,255832
35,134336
36,134064
37,137100
38,131100
39,129616
40,133744
41,139328
42,130596
43,133156
44,132320
45,134208
46,134220
47,137092
48,134196
49,130056
50,134628
51,258236
52,131736
53,136236
54,137524
55,131848
56,130244
57,133456
58,134024
59,136236
60,137036
61,132236
62,137860
63,125384
64,127780
65,134312
66,128288
67,133080
68,130740
69,135144
70,134112
71,134600
72,126436
73,261828
74,134532
75,129452
76,127664
77,130396
78,128796
79,135328
80,135928
81,400748
82,131412
83,127084
84,130836
85,131520
86,134516
87,266572
88,131292
89,135708
90,128464
91,133980
92,132272
93,129976
94,133468
95,135904
96,133176
97,136608
98,137640
99,132576
100,128172
101,137668
102,136748
103,135136
104,135384
105,131104
106,134236
107,135224
108,133044
109,133728
110,136832
111,137228
112,139224
113,135472
114,129368
115,130140
116,131208
117,124832
118,133144
119,133496
120,131924
121,128864
122,132204
123,130624
124,134332
125,132236
126,136380
127,130088
128,133340
129,130176
130,126208
131,121104
132,135112
133,134064
134,260672
135,251608
136,133532
137,134064
138,129112
139,136864
140,129912
141,123248
142,128916
143,127420
144,129140
145,127440
146,131820
147,131816
148,257720
149,262164
150,133764
151,134780
152,131488
153,131740
154,131384
155,129592
156,131920
157,133748
158,133552
159,133384
160,130804
161,137268
162,135536
163,135376
164,129544
165,129844
166,126520
167,124808
168,128296
169,129572
170,132488
171,132144
172,131528
173,129740
174,137608
175,130112
176,135568
177,132340
178,133924
179,133512
180,135684
181,133688
182,138744
183,134292
184,137488
185,135520
186,128012
187,132676
188,135032
189,137908
190,133664
191,135932
192,125444
193,394688
194,128560
195,133776
196,130084
197,135180
198,135872
199,137216
200,138680
201,131300
202,133552
203,130620
204,126416
205,125652
206,130920
207,138820
208,130816
209,137692
210,134776
211,133568
212,132896
213,132896
214,132436
215,132596
216,131432
217,127264
218,136008
219,128652
220,131580
221,132336
222,257560
223,130524
224,132288
225,135572
226,136764
227,136672
228,130300
229,130544
230,128912
231,135436
232,135260
233,131212
234,131088
235,262680
236,129620
237,139324
238,130136
239,136912
240,130420
241,136852
242,139280
243,129520
244,133584
245,134140
246,261156
247,126480
248,130784
249,131716
250,130492
251,130032
252,134468
253,129176
254,136276
255,130900
256,128068
257,130976
258,137532
259,132552
260,135800
261,135540
262,134196
263,136064
264,128824
265,130608
266,129524
267,136268
268,128520
269,124072
270,129636
271,135668
272,137408
273,138800
274,126936
275,133976
276,128760
277,128748
278,133612
279,131356
280,137508
281,138056
282,133224
283,130664
284,130256
285,135380
286,130940
287,132940
