4,75952
5,581124
6,780584
7,227588
8,73284
9,143044
10,148656
11,191032
12,215104
13,214872
14,74356
15,151556
16,149320
17,215052
18,371384
19,293512
20,136372
21,68868
22,62716
23,388060
24,149280
25,73204
26,158600
27,147548
28,618272
29,133064
30,140944
31,140348
32,373152
33,218480
34,152184
35,62768
36,153032
37,371736
38,152148
39,265432
40,365832
41,311188
42,74628
43,70672
44,142392
45,76204
46,74732
47,470920
48,153332
49,278236
50,378532
51,228420
52,300084
53,143660
54,148384
55,447432
56,309596
57,299956
58,667544
59,70572
60,155048
61,144328
62,71688
63,308152
64,75460
65,75912
66,155656
67,289256
68,139308
69,280504
70,753420
71,147348
72,450592
73,143568
74,150508
75,515860
76,901788
77,148888
78,173808
79,147448
80,74996
81,60724
82,143744
83,132300
84,153012
85,655356
86,150904
87,150088
88,149020
89,224296
90,143976
91,157276
92,222292
93,292324
94,215404
95,295768
96,72256
97,140464
98,370396
99,140752
100,511592
101,445236
102,122908
103,465492
104,274592
105,297896
106,517808
107,212656
108,69632
109,151280
110,219516
111,75664
112,224424
113,373688
114,130332
115,60736
116,380312
117,450056
118,154744
119,146796
120,289352
121,292668
122,294764
123,226900
124,147376
125,147972
126,154200
127,151640
128,293908
129,158268
130,680152
131,145532
132,305768
133,220848
134,222560
135,221000
136,156776
137,142628
138,230748
139,145032
140,73800
141,75660
142,69164
143,231224
144,151456
145,158332
146,303224
147,302916
148,142640
149,150032
150,377028
151,152056
152,232068
153,151628
154,236256
155,227764
156,295228
157,405556
158,384072
159,220168
160,145920
161,208904
162,152544
163,219688
164,219092
165,296408
166,60008
167,222440
168,233616
169,145476
170,507372
171,454580
172,145464
173,148048
174,532800
175,228384
176,152620
177,223552
178,227632
179,287868
180,139748
181,140552
182,448312
183,139672
184,68720
185,312464
186,197468
187,145168
188,67740
189,127184
190,224300
191,156852
192,153276
193,274308
194,645892
195,285120
196,583480
197,561528
198,598160
199,1640932
200,143348
201,156188
202,350084
203,145412
204,148312
205,148176
206,154036
207,401052
208,972236
209,148944
210,154956
211,487344
212,659684
213,279256
214,68592
215,434380
216,223112
217,74688
218,375248
219,136652
220,295088
221,150520
222,149716
223,228608
224,284120
225,154696
226,129160
227,57980
228,293700
229,630208
230,71712
231,152684
232,151168
233,285628
234,76264
235,220652
236,155160
237,111620
238,204896
239,210484
240,150436
241,73040
242,297020
243,208424
244,295816
245,431232
246,222500
247,151108
248,225116
249,287296
250,145248
251,119908
252,61296
253,445660
254,293188
255,520068
256,153964
257,505068
258,70580
259,390116
260,303600
261,487028
262,133840
263,304696
264,147944
265,74936
266,156308
267,70688
268,429720
269,355524
270,639604
271,58508
272,135508
273,221780
274,300504
275,300080
276,72036
277,145148
278,158676
279,155460
280,144048
281,291612
282,146260
283,139168
284,72876
285,118136
286,53852
287,144880
288,396900
289,151668
290,208764
291,74792
292,218572
293,149340
294,451492
295,147348
296,503396
297,214576
298,146924
299,220360
300,152720
301,437264
302,148468
303,145028
304,756164
305,144208
306,75516
307,444324
308,148208
309,75740
310,70384
311,72796
312,147540
313,223812
314,152352
315,146736
316,302392
317,140152
318,446552
319,150676
320,141856
321,70856
322,150328
323,142812
324,931008
325,146816
326,223132
327,148672
328,351732
329,191116
330,211196
331,294468
332,151684
333,134056
334,152984
335,223544
336,74364
337,222992
338,138832
339,140732
340,151532
341,209080
342,148240
343,226408
344,217916
345,143076
346,58412
347,293708
348,63952
349,142348
350,213392
351,371588
352,153460
353,158208
354,377188
355,309080
356,153716
357,151632
358,143396
359,67836
360,152604
361,77688
362,140448
363,71172
364,792568
365,271988
366,296920
367,150456
368,65420
369,293336
370,143448
371,475920
372,150756
373,154140
374,149904
375,134104
376,149732
377,518492
378,293828
379,67152
380,70080
381,150600
382,250784
383,148924
384,153196
385,286652
386,155264
387,63472
388,135316
389,143816
390,154352
391,209428
392,66940
393,231640
394,152772
395,153040
396,211932
397,220104
398,638992
399,658596
400,456988
401,227396
402,158932
403,156996
404,74632
405,222160
406,227828
407,286988
408,248828
409,75000
410,72424
411,552028
412,74164
413,71188
414,156176
415,144820
416,430076
417,148964
418,292588
419,299580
420,144528
421,295928
422,229880
423,147824
424,149144
425,143156
426,438748
427,427860
428,145092
429,433480
430,270884
431,150960
432,288100
433,379052
434,367516
435,70840
436,437588
437,70200
438,57540
439,374756
440,152320
441,146712
442,146592
443,143220
444,293336
445,144704
446,589892
447,201644
448,220012
449,211784
450,66616
451,141504
452,72868
453,535988
454,218604
455,351780
456,183032
457,832248
458,199916
459,73740
460,302160
461,153844
462,941960
463,222192
464,599748
465,327660
466,486144
467,218068
468,301068
469,299416
470,152252
471,205596
472,72488
473,226408
474,151540
475,219304
476,74084
477,193760
478,70284
479,71748
480,442588
