586,42772
587,311064
588,220468
589,90600
590,106072
591,46920
592,256072
593,90484
594,42200
595,55116
596,45788
597,40516
598,184208
599,55944
600,44608
601,143244
602,197580
603,824336
604,39704
605,87984
606,92484
607,103360
608,109568
609,55860
610,106540
611,44160
612,92548
613,244568
614,43368
615,47176
616,60052
617,93864
618,47848
619,83620
620,288208
621,45040
622,132000
623,101328
624,100904
625,265868
626,201796
627,58096
628,45224
629,53040
630,96808
631,93784
632,145168
633,381740
634,36280
635,53876
636,213200
637,293640
638,41460
639,199192
640,147392
641,108296
642,137064
643,127348
644,53356
645,100904
646,47788
647,44852
648,51620
649,59936
650,248380
651,142892
652,49768
653,43492
654,51436
655,44300
656,120420
657,58680
658,51628
659,112920
660,67252
661,102424
662,271120
663,111360
664,197124
665,45580
666,164736
667,43940
668,133588
669,109680
670,144576
671,379000
672,46412
673,44408
674,53304
675,175740
676,406328
677,55468
678,51268
679,56052
680,44196
681,49924
682,54872
683,49112
684,58524
685,173344
686,50008
687,529636
688,100948
689,118004
690,42548
691,98260
692,65184
693,114968
694,152024
695,108100
696,51524
697,42940
698,53052
699,214280
700,259012
701,343236
702,125356
703,143612
704,75508
705,142564
706,95968
707,45232
708,55048
709,112764
710,445192
711,162952
712,157132
713,191096
714,112280
715,50944
716,44520
717,126760
718,41676
719,216428
720,79260
721,31376
722,100360
723,62612
724,58780
725,271396
726,57404
727,195488
728,55800
729,44920
730,46652
731,50968
732,59164
733,94720
734,239928
735,53820
736,53336
737,53540
738,56880
739,363296
740,55768
741,45304
742,58512
743,60540
744,113488
745,93396
746,196688
747,47488
748,111988
749,203828
750,78832
751,197440
752,49824
753,109100
754,57740
755,53248
756,54228
757,45108
758,50816
759,85868
760,194780
761,44320
762,110720
763,54448
764,200480
765,45588
766,448844
767,211644
768,43304
769,628208
770,50488
771,103884
772,162620
773,224544
774,58836
775,145348
776,46336
777,113752
778,57988
779,57064
780,103148
781,336404
782,36992
783,51228
784,136464
785,42460
786,87980
787,297796
788,50424
789,45552
790,199456
791,103076
792,45200
793,95644
794,49368
795,142400
796,105096
797,59688
798,71512
799,519680
800,45492
801,154124
802,196496
803,60344
804,46484
805,94064
806,48696
807,108152
808,614684
809,265276
810,40892
811,103380
812,59120
813,362500
814,50780
815,41328
816,48804
817,45344
818,134328
819,43344
820,102676
821,47688
822,106728
823,48036
824,100688
825,55184
826,163572
827,55560
828,58840
829,49352
830,46764
831,261696
832,400156
833,46008
834,53024
835,110648
836,107808
837,45236
838,46968
839,54324
840,41064
841,50168
842,42360
843,55228
844,57516
845,222360
846,524808
847,41180
848,40548
849,48208
850,151848
851,60920
852,46016
853,214012
854,116620
855,91580
856,49100
857,108408
858,58304
859,50412
860,201524
861,43184
862,273756
863,109988
864,41524
865,52420
866,46896
867,59292
868,48608
869,151144
870,51500
871,46104
872,247788
873,104172
874,45092
875,53492
876,53044
877,195592
878,164436
879,440544
880,54332
881,46628
882,37328
883,149912
884,45816
885,175880
886,1096920
887,211692
888,56360
889,44232
890,55656
891,88152
892,37500
893,45240
894,44448
895,135656
896,52924
897,41564
898,46812
899,41900
900,176700
901,48380
902,124112
903,53832
904,107372
905,45136
906,49808
907,54924
908,181156
909,47736
910,59488
911,45872
912,50640
913,170216
914,52904
915,44348
916,90660
917,98588
918,579236
919,44616
920,146524
921,163108
922,174612
923,42196
924,49828
925,527396
926,42560
927,107420
928,399852
929,114364
930,44132
931,48088
932,359068
933,46912
934,96072
935,103048
936,150556
937,42496
938,266812
939,94332
940,55000
941,57272
942,61548
943,45572
944,101436
945,51656
946,59908
947,44228
948,57804
949,85708
950,47956
951,106368
952,63952
953,51148
954,112764
955,36456
956,67636
957,36924
958,830292
959,56584
960,44516
961,55248
962,99964
963,119392
964,48932
965,111592
966,49376
967,62528
968,48852
969,92720
970,130080
971,55884
972,58056
973,59272
974,105540
975,51280
976,103868
977,123128
978,599044
979,475116
980,46816
981,365884
982,55708
983,60544
984,112724
985,55568
986,47508
987,50236
988,60608
989,44896
990,55516
991,45300
992,207088
993,44708
994,56376
995,264060
996,52876
997,108360
998,43952
999,163032
1000,58988
1001,108984
1002,106408
1003,139768
1004,51156
1005,113116
1006,295452
1007,110548
1008,43700
1009,54040
1010,45380
1011,199348
1012,37404
1013,51732
1014,55976
1015,180516
1016,139012
1017,210348
1018,90528
1019,161340
1020,47528
1021,302264
1022,563704
1023,41760
1024,44364
1025,45212
1026,326276
1027,60048
1028,47420
1029,138184
1030,50216
1031,132712
1032,110672
1033,44236
1034,85712
1035,52196
1036,163204
1037,63880
1038,43036
1039,45244
1040,49556
1041,100848
1042,99956
1043,105016
1044,200004
1045,49504
1046,109020
1047,43568
1048,44380
1049,44976
1050,54816
1051,186800
1052,46232
1053,58484
1054,253456
1055,110072
1056,177680
1057,130180
1058,57720
1059,93440
1060,781472
1061,102784
1062,256272
1063,58312
1064,42940
1065,247944
1066,44000
1067,44104
1068,40540
1069,49064
1070,47992
1071,55156
1072,55112
1073,43572
1074,49612
1075,296412
1076,129828
1077,50912
1078,236800
1079,48916
1080,106048
1081,38756
1082,57888
1083,93772
1084,212740
1085,151164
1086,50520
1087,151388
1088,513252
1089,56428
1090,267476
1091,152252
1092,56716
1093,52968
1094,159888
1095,56448
1096,152188
1097,420404
1098,105288
1099,94616
1100,97444
1101,195572
1102,93412
1103,48912
1104,39868
1105,44812
1106,235348
1107,160792
1108,120564
1109,210924
1110,56500
1111,87460
1112,51628
1113,95704
1114,50076
1115,55000
1116,108124
1117,156708
1118,53012
1119,184028
1120,45192
1121,53008
1122,200148
1123,58636
1124,49892
1125,109696
1126,39512
1127,240796
1128,106876
1129,103844
1130,106152
1131,54540
1132,95136
1133,89548
1134,42332
1135,99680
1136,96052
1137,40720
1138,48008
1139,228888
1140,233868
1141,158708
1142,43024
1143,44400
1144,43000
1145,50808
1146,104168
1147,49680
1148,229228
1149,113464
1150,100640
1151,26420
1152,22672
1153,151308
1154,140028
1155,186312
1156,40096
1157,137432
1158,351600
1159,47824
1160,56844
1161,56452
1162,51760
1163,52828
1164,100600
1165,93812
1166,197252
1167,40572
1168,44808
1169,94240
1170,55276
1171,194460
1172,140812
1173,146916
1174,52752
1175,186900
1176,46944
1177,50372
1178,57040
1179,95252
1180,44680
1181,92028
1182,230596
1183,51012
1184,89116
1185,50928
1186,153284
1187,48528
1188,97880
1189,94064
1190,57216
1191,117196
1192,45412
1193,95848
1194,124288
1195,152404
1196,60316
1197,52252
1198,41888
1199,48552
1200,45048
1201,51284
1202,47464
1203,44488
1204,59544
1205,158740
1206,82448
1207,124552
1208,187936
1209,54440
1210,106204
1211,291608
1212,100744
1213,309252
1214,152008
1215,107484
1216,43232
1217,386996
1218,43228
1219,40564
1220,50264
1221,330064
1222,91248
1223,50932
1224,44372
1225,47144
1226,99800
1227,95660
1228,47236
1229,215312
1230,108980
1231,116344
1232,56488
1233,46912
1234,51948
1235,50340
1236,106924
1237,48060
1238,53932
1239,419156
1240,178216
1241,78904
1242,52192
1243,99696
1244,225240
1245,427460
1246,60304
1247,44476
1248,47276
1249,53932
1250,164088
1251,44844
1252,48812
1253,194772
1254,98728
1255,111672
1256,56788
1257,48996
1258,56488
1259,41372
1260,152304
1261,47244
1262,53856
1263,45008
1264,83112
1265,193104
1266,58352
1267,58592
1268,45312
1269,95452
1270,347176
1271,98776
1272,49548
1273,51912
1274,59884
1275,44412
1276,99580
1277,109452
1278,54280
1279,291600
1280,99116
1281,44052
1282,531892
1283,99328
1284,45768
1285,145472
1286,99356
1287,148920
1288,298436
1289,50140
1290,54596
1291,299296
1292,43576
1293,111476
1294,89564
1295,59040
1296,291940
1297,100012
1298,41228
1299,327444
1300,85980
1301,168296
1302,24420
1303,90616
1304,106536
1305,58776
1306,50928
1307,101936
1308,112644
1309,97548
1310,50696
1311,46964
1312,112492
1313,88012
1314,75432
1315,83952
1316,103096
1317,93772
1318,54164
1319,44684
1320,53072
1321,92596
1322,56132
1323,42556
1324,88728
1325,350560
1326,203436
1327,53224
1328,50996
1329,250936
1330,158736
1331,202072
1332,256492
1333,164612
1334,203396
1335,60260
1336,45976
1337,41828
1338,42956
1339,113876
1340,47124
1341,136884
1342,313008
1343,143984
1344,131444
1345,51024
1346,104000
1347,95908
1348,478792
1349,86200
1350,47488
1351,109276
1352,79116
1353,152968
1354,419568
1355,52500
1356,59864
1357,284500
1358,55480
1359,48676
1360,41416
1361,44448
1362,95372
1363,45908
1364,320432
1365,46404
1366,54188
1367,56028
1368,206012
1369,43832
1370,153348
1371,174184
1372,91320
1373,131432
1374,47948
1375,60276
1376,299672
1377,86252
1378,142748
1379,199572
1380,242172
1381,108200
1382,275036
1383,124472
1384,206944
1385,180752
1386,58856
1387,176436
1388,278544
1389,46084
1390,44772
1391,506192
1392,42012
1393,83652
1394,108240
1395,60444
1396,187148
1397,364420
1398,259356
1399,162396
1400,48388
1401,54452
1402,347124
1403,49356
1404,278128
1405,240220
