2,1154052
3,1193848
4,857056
5,5550860
6,1590128
7,1274748
8,5104264
9,3891928
10,126968
11,2471120
12,29572
13,603044
14,5388892
15,3264960
16,1953060
17,503100
18,799660
19,335204
20,1055020
21,903712
22,1548384
23,203284
24,6479864
25,56320
26,498456
27,1373872
28,544816
29,1741740
30,3451136
31,2028892
32,469756
33,3573228
34,153152
35,3010696
36,472952
37,2441312
38,559560
39,2072412
40,1241792
41,36796
42,73604
43,245628
44,735308
45,2429872
46,1315256
47,97840
48,301684
49,1065684
50,620768
51,849660
52,420704
53,913612
54,544176
55,493836
56,498584
57,158680
58,1391840
59,516468
60,5540656
61,699920
62,428944
63,234452
64,351652
65,2032856
66,665576
67,1511192
68,182652
69,759992
70,663056
71,275508
72,381044
73,304524
74,835232
75,1498856
76,1110656
77,850344
78,636700
79,32468
80,320544
81,1185944
82,2009856
83,982212
84,360324
85,938200
86,2957188
87,1255060
88,216220
89,564544
90,214936
91,1229460
92,114028
93,32120
94,1130524
95,1177880
96,228432
97,328624
98,162332
99,2257704
100,84344
101,62780
102,1169320
103,944480
104,486104
105,349168
106,410752
107,422724
108,762876
109,137996
110,842784
111,776640
112,72792
113,1943748
114,116224
115,346648
116,259960
117,98180
118,11956
119,164164
120,1696008
121,83988
122,1350420
123,301492
124,105560
125,734528
126,588928
127,138420
128,1368712
129,662636
130,450088
131,96196
132,1539592
133,82936
134,212400
135,553340
136,63332
137,157604
138,142644
139,572232
140,1995616
141,2514812
142,721480
143,254692
144,18348
145,567408
146,900204
147,619644
148,92328
149,1579976
150,1376600
